OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,OrderValue,OrderStatus,IsBlackFriday
22732,2024-10-28,C0196,P0040,1,78.51,0.0,78.51,Completed,No
22733,2024-10-28,C0463,P0009,1,71.16,0.0,71.16,Completed,No
22734,2024-10-28,C0129,P0034,2,51.16,0.0,102.32,Completed,No
22735,2024-10-28,C0470,P0034,2,50.57,0.0,101.14,Completed,No
22736,2024-10-28,C0296,P0004,1,50.26,0.0,50.26,Completed,No
22737,2024-10-28,C0146,P0030,1,29.85,0.0,29.85,Completed,No
22738,2024-10-28,C0424,P0030,1,40.51,0.0,40.51,Completed,No
22739,2024-10-28,C0258,P0004,3,38.49,0.0,115.47,Completed,No
22740,2024-10-28,C0121,P0034,2,72.89,0.0,145.78,Completed,No
22741,2024-10-28,C0261,P0034,4,52.39,0.0,209.56,Completed,No
22742,2024-10-29,C0327,P0019,4,42.83,0.0,171.32,Completed,No
22743,2024-10-29,C0280,P0021,3,17.04,0.0,51.12,Completed,No
22744,2024-10-29,C0409,P0022,1,21.89,0.0,21.89,Completed,No
22745,2024-10-29,C0213,P0010,1,10.78,0.0,10.78,Completed,No
22746,2024-10-29,C0393,P0022,3,54.1,0.0,162.3,Completed,No
22747,2024-10-29,C0184,P0003,1,64.48,0.0,64.48,Completed,No
22748,2024-10-29,C0155,P0018,2,22.1,0.0,44.2,Completed,No
22749,2024-10-29,C0174,P0040,1,46.43,0.0,46.43,Completed,No
22750,2024-10-29,C0472,P0035,1,63.01,0.0,63.01,Completed,No
22751,2024-10-29,C0264,P0010,1,62.49,0.0,62.49,Completed,No
22752,2024-10-29,C0400,P0017,1,23.32,0.0,23.32,Completed,No
22753,2024-10-29,C0478,P0035,1,35.88,0.0,35.88,Completed,No
22754,2024-10-29,C0174,P0019,1,59.8,0.0,59.8,Completed,No
22755,2024-10-29,C0139,P0004,2,60.46,0.0,120.92,Completed,No
22756,2024-10-29,C0469,P0014,2,49.08,0.0,98.16,Completed,No
22757,2024-10-29,C0142,P0036,1,49.68,0.0,49.68,Completed,No
22758,2024-10-29,C0094,P0027,4,74.37,0.0,297.48,Completed,No
22759,2024-10-29,C0218,P0039,2,13.66,0.0,27.32,Completed,No
22760,2024-10-29,C0038,P0017,2,13.5,0.0,27.0,Completed,No
22761,2024-10-29,C0239,P0032,2,32.02,0.0,64.04,Completed,No
22762,2024-10-29,C0418,P0028,1,69.25,0.0,69.25,Completed,No
22763,2024-10-30,C0491,P0031,1,36.9,0.0,36.9,Completed,No
22764,2024-10-30,C0498,P0018,1,50.25,0.0,50.25,Completed,No
22765,2024-10-30,C0485,P0038,1,27.27,0.0,27.27,Completed,No
22766,2024-10-30,C0170,P0011,1,13.67,0.0,13.67,Completed,No
22767,2024-10-30,C0161,P0001,2,27.62,0.0,55.24,Completed,No
22768,2024-10-30,C0126,P0039,1,38.93,0.0,38.93,Completed,No
22769,2024-10-30,C0037,P0021,4,77.56,0.0,310.24,Completed,No
22770,2024-10-30,C0251,P0015,3,35.89,0.0,107.67,Completed,No
22771,2024-10-30,C0494,P0010,1,37.07,0.0,37.07,Completed,No
22772,2024-10-30,C0065,P0029,1,75.49,0.0,75.49,Completed,No
22773,2024-10-30,C0409,P0034,1,54.87,0.0,54.87,Completed,No
22774,2024-10-30,C0117,P0004,1,70.06,0.0,70.06,Completed,No
22775,2024-10-30,C0142,P0023,1,68.54,0.0,68.54,Completed,No
22776,2024-10-30,C0232,P0039,3,29.2,0.0,87.6,Completed,No
22777,2024-10-30,C0049,P0007,1,70.41,0.0,70.41,Completed,No
22778,2024-10-30,C0013,P0007,1,10.63,0.0,10.63,Completed,No
22779,2024-10-30,C0024,P0018,1,66.63,0.0,66.63,Completed,No
22780,2024-10-30,C0175,P0027,1,23.95,0.0,23.95,Completed,No
22781,2024-10-30,C0283,P0014,1,12.3,0.0,12.3,Completed,No
22782,2024-10-30,C0350,P0010,4,28.09,0.0,112.36,Completed,No
22783,2024-10-30,C0257,P0026,2,64.35,0.0,128.7,Completed,No
22784,2024-10-30,C0474,P0008,2,39.88,0.0,79.76,Completed,No
22785,2024-10-30,C0334,P0031,1,35.75,0.0,35.75,Completed,No
22786,2024-10-30,C0331,P0034,1,69.85,0.0,69.85,Completed,No
22787,2024-10-30,C0431,P0019,3,44.81,0.0,134.43,Completed,No
22788,2024-10-30,C0269,P0021,1,10.57,0.0,10.57,Completed,No
22789,2024-10-30,C0162,P0037,1,78.93,0.0,78.93,Completed,No
22790,2024-10-30,C0129,P0018,1,16.53,0.0,16.53,Completed,No
22791,2024-10-30,C0466,P0036,1,54.59,0.0,54.59,Completed,No
22792,2024-10-30,C0454,P0025,1,64.7,0.0,64.7,Completed,No
22793,2024-10-30,C0004,P0035,2,19.52,0.0,39.04,Completed,No
22794,2024-10-30,C0346,P0035,1,67.23,0.0,67.23,Completed,No
22795,2024-10-31,C0108,P0001,1,34.69,0.0,34.69,Completed,No
22796,2024-10-31,C0342,P0006,1,52.51,0.0,52.51,Completed,No
22797,2024-10-31,C0040,P0003,2,68.41,0.0,136.82,Completed,No
22798,2024-10-31,C0094,P0007,2,52.16,0.0,104.32,Completed,No
22799,2024-10-31,C0094,P0022,2,63.56,0.0,127.12,Completed,No
22800,2024-10-31,C0394,P0023,2,20.21,0.0,40.42,Completed,No
22801,2024-10-31,C0353,P0017,4,39.28,0.0,157.12,Completed,No
22802,2024-10-31,C0056,P0012,1,20.75,0.0,20.75,Completed,No
22803,2024-10-31,C0391,P0033,1,42.61,0.0,42.61,Completed,No
22804,2024-10-31,C0447,P0027,1,22.09,0.0,22.09,Completed,No
22805,2024-10-31,C0019,P0030,1,16.87,0.0,16.87,Completed,No
22806,2024-10-31,C0188,P0013,1,71.15,0.0,71.15,Completed,No
22807,2024-10-31,C0466,P0033,1,69.54,0.0,69.54,Completed,No
22808,2024-10-31,C0106,P0027,3,59.7,0.0,179.1,Completed,No
22809,2024-10-31,C0376,P0012,2,14.44,0.0,28.88,Completed,No
22810,2024-10-31,C0233,P0022,1,31.35,0.0,31.35,Completed,No
22811,2024-10-31,C0396,P0007,1,38.73,0.0,38.73,Completed,No
22812,2024-10-31,C0079,P0025,1,38.7,0.0,38.7,Completed,No
22813,2024-10-31,C0295,P0007,3,57.42,0.0,172.26,Completed,No
22814,2024-10-31,C0025,P0012,2,61.97,0.0,123.94,Completed,No
22815,2024-10-31,C0359,P0009,1,67.72,0.0,67.72,Completed,No
22816,2024-10-31,C0363,P0009,3,40.12,0.0,120.36,Completed,No
22817,2024-10-31,C0014,P0038,1,68.05,0.0,68.05,Completed,No
22818,2024-10-31,C0217,P0028,3,69.15,0.0,207.45,Completed,No
22819,2024-10-31,C0187,P0006,2,78.48,0.0,156.96,Completed,No
22820,2024-10-31,C0290,P0022,1,13.73,0.0,13.73,Completed,No
22821,2024-10-31,C0278,P0030,3,24.24,0.0,72.72,Completed,No
22822,2024-10-31,C0456,P0022,1,10.37,0.0,10.37,Completed,No
22823,2024-10-31,C0259,P0009,1,56.11,0.0,56.11,Completed,No
22824,2024-10-31,C0317,P0008,1,12.81,0.0,12.81,Completed,No
22825,2024-10-31,C0437,P0015,1,78.76,0.0,78.76,Completed,No
22826,2024-10-31,C0195,P0004,1,54.73,0.0,54.73,Completed,No
22827,2024-10-31,C0250,P0013,1,61.36,0.0,61.36,Completed,No
22828,2024-11-01,C0433,P0015,1,65.63,0.0,65.63,Completed,No
22829,2024-11-01,C0427,P0016,2,37.21,0.0,74.42,Completed,No
22830,2024-11-01,C0366,P0028,1,28.9,0.0,28.9,Completed,No
22831,2024-11-01,C0330,P0012,1,75.87,0.0,75.87,Completed,No
22832,2024-11-01,C0316,P0010,3,12.29,0.0,36.87,Completed,No
22833,2024-11-01,C0399,P0002,3,18.83,0.0,56.49,Completed,No
22834,2024-11-01,C0130,P0034,1,13.59,0.0,13.59,Completed,No
22835,2024-11-01,C0143,P0011,2,55.51,0.0,111.02,Completed,No
22836,2024-11-01,C0441,P0005,1,13.35,0.0,13.35,Completed,No
22837,2024-11-01,C0025,P0008,1,49.37,0.0,49.37,Completed,No
22838,2024-11-01,C0061,P0008,3,13.59,0.0,40.77,Completed,No
22839,2024-11-01,C0063,P0011,1,75.45,0.0,75.45,Completed,No
22840,2024-11-01,C0367,P0025,2,64.19,0.0,128.38,Completed,No
22841,2024-11-01,C0282,P0001,4,43.29,0.0,173.16,Completed,No
22842,2024-11-01,C0234,P0031,2,50.04,0.0,100.08,Completed,No
22843,2024-11-01,C0378,P0029,1,79.98,0.0,79.98,Completed,No
22844,2024-11-01,C0387,P0004,1,51.85,0.0,51.85,Completed,No
22845,2024-11-01,C0356,P0037,2,68.23,0.0,136.46,Completed,No
22846,2024-11-01,C0212,P0001,2,54.16,0.0,108.32,Completed,No
22847,2024-11-01,C0055,P0009,1,40.25,0.0,40.25,Completed,No
22848,2024-11-02,C0451,P0010,2,58.98,0.0,117.96,Completed,No
22849,2024-11-02,C0156,P0031,1,29.25,0.0,29.25,Completed,No
22850,2024-11-02,C0403,P0022,3,28.2,0.0,84.6,Completed,No
22851,2024-11-02,C0201,P0036,1,56.51,0.0,56.51,Completed,No
22852,2024-11-02,C0143,P0014,1,65.74,0.0,65.74,Completed,No
22853,2024-11-02,C0138,P0040,1,15.01,0.0,15.01,Completed,No
22854,2024-11-02,C0269,P0022,1,34.85,0.0,34.85,Completed,No
22855,2024-11-02,C0070,P0012,1,46.08,0.0,46.08,Completed,No
22856,2024-11-02,C0492,P0018,1,38.52,0.0,38.52,Completed,No
22857,2024-11-02,C0339,P0037,2,50.92,0.0,101.84,Completed,No
22858,2024-11-02,C0340,P0013,2,41.63,0.0,83.26,Completed,No
22859,2024-11-02,C0078,P0034,1,21.49,0.0,21.49,Completed,No
22860,2024-11-02,C0463,P0006,1,38.92,0.0,38.92,Completed,No
22861,2024-11-02,C0203,P0001,1,12.29,0.0,12.29,Completed,No
22862,2024-11-02,C0288,P0005,1,70.92,0.0,70.92,Completed,No
22863,2024-11-02,C0015,P0032,1,21.18,0.0,21.18,Completed,No
22864,2024-11-02,C0403,P0030,1,25.49,0.0,25.49,Completed,No
22865,2024-11-02,C0075,P0018,1,61.8,0.0,61.8,Completed,No
22866,2024-11-02,C0279,P0032,1,78.32,0.0,78.32,Completed,No
22867,2024-11-02,C0398,P0034,1,18.14,0.0,18.14,Completed,No
22868,2024-11-02,C0407,P0022,1,79.97,0.0,79.97,Completed,No
22869,2024-11-02,C0475,P0001,1,37.52,0.0,37.52,Completed,No
22870,2024-11-02,C0477,P0010,1,49.67,0.0,49.67,Completed,No
22871,2024-11-02,C0156,P0008,2,11.93,0.0,23.86,Completed,No
22872,2024-11-02,C0255,P0007,1,48.15,0.0,48.15,Completed,No
22873,2024-11-02,C0001,P0035,1,42.44,0.0,42.44,Completed,No
22874,2024-11-02,C0342,P0017,3,71.78,0.0,215.34,Completed,No
22875,2024-11-02,C0221,P0031,1,23.13,0.0,23.13,Completed,No
22876,2024-11-03,C0318,P0005,1,26.91,0.0,26.91,Completed,No
22877,2024-11-03,C0476,P0003,1,57.93,0.0,57.93,Completed,No
22878,2024-11-03,C0341,P0026,4,53.36,0.0,213.44,Completed,No
22879,2024-11-03,C0289,P0014,1,25.25,0.0,25.25,Completed,No
22880,2024-11-03,C0329,P0029,1,63.31,0.0,63.31,Completed,No
22881,2024-11-03,C0179,P0027,2,22.14,0.0,44.28,Completed,No
22882,2024-11-03,C0255,P0030,2,20.89,0.0,41.78,Completed,No
22883,2024-11-03,C0345,P0032,2,36.25,0.0,72.5,Completed,No
22884,2024-11-03,C0500,P0009,1,33.6,0.0,33.6,Completed,No
22885,2024-11-03,C0048,P0028,2,37.09,0.0,74.18,Completed,No
22886,2024-11-03,C0079,P0003,1,46.99,0.0,46.99,Completed,No
22887,2024-11-03,C0100,P0035,1,46.61,0.0,46.61,Completed,No
22888,2024-11-03,C0028,P0037,2,39.32,0.0,78.64,Completed,No
22889,2024-11-03,C0107,P0026,2,64.14,0.0,128.28,Completed,No
22890,2024-11-03,C0150,P0019,1,29.16,0.0,29.16,Completed,No
22891,2024-11-03,C0124,P0022,1,71.77,0.0,71.77,Completed,No
22892,2024-11-03,C0248,P0003,2,71.56,0.0,143.12,Completed,No
22893,2024-11-03,C0138,P0037,2,59.65,0.0,119.3,Completed,No
22894,2024-11-03,C0159,P0015,3,51.48,0.0,154.44,Completed,No
22895,2024-11-03,C0264,P0011,2,47.62,0.0,95.24,Completed,No
22896,2024-11-03,C0103,P0004,1,17.4,0.0,17.4,Completed,No
22897,2024-11-03,C0420,P0014,2,42.79,0.0,85.58,Completed,No
22898,2024-11-03,C0229,P0021,1,39.23,0.0,39.23,Completed,No
22899,2024-11-03,C0189,P0030,1,66.12,0.0,66.12,Completed,No
22900,2024-11-03,C0443,P0013,1,25.91,0.0,25.91,Completed,No
22901,2024-11-03,C0399,P0015,1,79.84,0.0,79.84,Completed,No
22902,2024-11-03,C0484,P0011,1,74.02,0.0,74.02,Completed,No
22903,2024-11-04,C0177,P0017,1,72.24,0.0,72.24,Completed,No
22904,2024-11-04,C0244,P0014,1,17.83,0.0,17.83,Completed,No
22905,2024-11-04,C0215,P0001,1,51.27,0.0,51.27,Completed,No
22906,2024-11-04,C0457,P0007,2,34.82,0.0,69.64,Completed,No
22907,2024-11-04,C0482,P0006,2,47.46,0.0,94.92,Completed,No
22908,2024-11-04,C0137,P0038,1,66.34,0.0,66.34,Completed,No
22909,2024-11-04,C0350,P0028,2,58.45,0.0,116.9,Completed,No
22910,2024-11-04,C0374,P0033,2,32.21,0.0,64.42,Completed,No
22911,2024-11-04,C0293,P0018,1,65.19,0.0,65.19,Completed,No
22912,2024-11-04,C0371,P0035,1,71.16,0.0,71.16,Completed,No
22913,2024-11-04,C0009,P0017,1,75.32,0.0,75.32,Completed,No
22914,2024-11-04,C0420,P0003,3,39.54,0.0,118.62,Completed,No
22915,2024-11-04,C0345,P0020,1,77.37,0.0,77.37,Completed,No
22916,2024-11-04,C0107,P0039,1,34.21,0.0,34.21,Completed,No
22917,2024-11-04,C0219,P0004,2,39.47,0.0,78.94,Completed,No
22918,2024-11-04,C0190,P0001,1,53.33,0.0,53.33,Completed,No
22919,2024-11-04,C0500,P0031,2,59.9,0.0,119.8,Completed,No
22920,2024-11-04,C0369,P0020,2,74.04,0.0,148.08,Completed,No
22921,2024-11-04,C0319,P0025,2,27.15,0.0,54.3,Completed,No
22922,2024-11-04,C0196,P0030,1,60.47,0.0,60.47,Completed,No
22923,2024-11-04,C0369,P0019,2,76.63,0.0,153.26,Completed,No
22924,2024-11-04,C0243,P0018,1,52.74,0.0,52.74,Completed,No
22925,2024-11-04,C0323,P0018,1,50.04,0.0,50.04,Completed,No
22926,2024-11-04,C0237,P0038,4,62.0,0.0,248.0,Completed,No
22927,2024-11-04,C0005,P0013,1,36.13,0.0,36.13,Completed,No
22928,2024-11-04,C0290,P0025,1,55.35,0.0,55.35,Completed,No
22929,2024-11-04,C0475,P0007,1,59.97,0.0,59.97,Completed,No
22930,2024-11-04,C0022,P0019,1,76.62,0.0,76.62,Completed,No
22931,2024-11-04,C0234,P0023,3,70.96,0.0,212.88,Completed,No
22932,2024-11-04,C0395,P0039,2,46.33,0.0,92.66,Completed,No
22933,2024-11-05,C0295,P0011,1,42.88,0.0,42.88,Completed,No
22934,2024-11-05,C0271,P0037,2,15.5,0.0,31.0,Completed,No
22935,2024-11-05,C0205,P0040,1,59.14,0.0,59.14,Completed,No
22936,2024-11-05,C0039,P0008,4,71.39,0.0,285.56,Completed,No
22937,2024-11-05,C0347,P0021,1,32.39,0.0,32.39,Completed,No
22938,2024-11-05,C0451,P0006,1,13.88,0.0,13.88,Completed,No
22939,2024-11-05,C0198,P0033,1,56.37,0.0,56.37,Completed,No
22940,2024-11-05,C0413,P0003,1,67.73,0.0,67.73,Completed,No
22941,2024-11-05,C0283,P0016,1,60.71,0.0,60.71,Completed,No
22942,2024-11-05,C0355,P0002,3,33.79,0.0,101.37,Completed,No
22943,2024-11-05,C0231,P0035,2,12.49,0.0,24.98,Completed,No
22944,2024-11-05,C0071,P0008,1,38.33,0.0,38.33,Completed,No
22945,2024-11-05,C0495,P0032,1,52.66,0.0,52.66,Completed,No
22946,2024-11-05,C0332,P0040,1,65.43,0.0,65.43,Completed,No
22947,2024-11-05,C0341,P0040,1,53.32,0.0,53.32,Completed,No
22948,2024-11-05,C0049,P0002,1,68.71,0.0,68.71,Completed,No
22949,2024-11-05,C0010,P0001,1,46.65,0.0,46.65,Completed,No
22950,2024-11-05,C0340,P0011,1,62.59,0.0,62.59,Completed,No
22951,2024-11-05,C0338,P0015,2,29.82,0.0,59.64,Completed,No
22952,2024-11-05,C0363,P0009,1,30.03,0.0,30.03,Completed,No
22953,2024-11-05,C0091,P0010,1,60.37,0.0,60.37,Completed,No
22954,2024-11-05,C0428,P0033,2,53.46,0.0,106.92,Completed,No
22955,2024-11-05,C0440,P0034,1,79.31,0.0,79.31,Completed,No
22956,2024-11-05,C0074,P0032,1,27.69,0.0,27.69,Completed,No
22957,2024-11-05,C0057,P0038,1,26.28,0.0,26.28,Completed,No
22958,2024-11-05,C0373,P0026,1,72.62,0.0,72.62,Completed,No
22959,2024-11-05,C0426,P0040,2,54.04,0.0,108.08,Completed,No
22960,2024-11-05,C0264,P0029,1,78.61,0.0,78.61,Completed,No
22961,2024-11-06,C0302,P0009,3,69.11,0.0,207.33,Completed,No
22962,2024-11-06,C0406,P0029,1,18.7,0.0,18.7,Completed,No
22963,2024-11-06,C0372,P0038,2,60.33,0.0,120.66,Completed,No
22964,2024-11-06,C0470,P0004,1,18.66,0.0,18.66,Completed,No
22965,2024-11-06,C0023,P0009,1,43.24,0.0,43.24,Completed,No
22966,2024-11-06,C0363,P0018,4,15.85,0.0,63.4,Completed,No
22967,2024-11-06,C0197,P0020,2,28.01,0.0,56.02,Completed,No
22968,2024-11-06,C0115,P0037,3,24.26,0.0,72.78,Completed,No
22969,2024-11-06,C0314,P0002,1,15.17,0.0,15.17,Completed,No
22970,2024-11-06,C0446,P0025,1,55.05,0.0,55.05,Completed,No
22971,2024-11-06,C0465,P0016,3,25.66,0.0,76.98,Completed,No
22972,2024-11-06,C0484,P0003,1,65.77,0.0,65.77,Completed,No
22973,2024-11-06,C0041,P0014,1,47.92,0.0,47.92,Completed,No
22974,2024-11-06,C0211,P0010,1,35.09,0.0,35.09,Completed,No
22975,2024-11-06,C0375,P0026,1,24.1,0.0,24.1,Completed,No
22976,2024-11-06,C0300,P0011,3,14.06,0.0,42.18,Completed,No
22977,2024-11-06,C0112,P0011,1,43.3,0.0,43.3,Completed,No
22978,2024-11-06,C0465,P0013,1,47.5,0.0,47.5,Completed,No
22979,2024-11-06,C0367,P0002,3,78.09,0.0,234.27,Completed,No
22980,2024-11-06,C0065,P0029,1,58.27,0.0,58.27,Completed,No
22981,2024-11-06,C0294,P0020,2,39.11,0.0,78.22,Completed,No
22982,2024-11-07,C0124,P0001,1,49.14,0.0,49.14,Completed,No
22983,2024-11-07,C0340,P0033,1,12.67,0.0,12.67,Completed,No
22984,2024-11-07,C0224,P0013,1,47.19,0.0,47.19,Completed,No
22985,2024-11-07,C0029,P0030,2,24.73,0.0,49.46,Completed,No
22986,2024-11-07,C0017,P0024,1,22.8,0.0,22.8,Completed,No
22987,2024-11-07,C0087,P0030,2,25.13,0.0,50.26,Completed,No
22988,2024-11-07,C0003,P0004,1,37.61,0.0,37.61,Completed,No
22989,2024-11-07,C0193,P0027,2,14.08,0.0,28.16,Completed,No
22990,2024-11-07,C0427,P0035,3,62.69,0.0,188.07,Completed,No
22991,2024-11-07,C0160,P0030,2,31.33,0.0,62.66,Completed,No
22992,2024-11-07,C0027,P0022,1,57.58,0.0,57.58,Completed,No
22993,2024-11-07,C0072,P0029,1,33.47,0.0,33.47,Completed,No
22994,2024-11-07,C0168,P0039,1,72.19,0.0,72.19,Completed,No
22995,2024-11-07,C0494,P0038,2,50.99,0.0,101.98,Completed,No
22996,2024-11-07,C0383,P0033,1,44.96,0.0,44.96,Completed,No
22997,2024-11-07,C0256,P0021,1,19.95,0.0,19.95,Completed,No
22998,2024-11-07,C0192,P0005,2,28.61,0.0,57.22,Completed,No
22999,2024-11-07,C0160,P0039,1,68.95,0.0,68.95,Completed,No
23000,2024-11-07,C0084,P0027,2,11.14,0.0,22.28,Completed,No
23001,2024-11-07,C0446,P0037,3,31.99,0.0,95.97,Completed,No
23002,2024-11-07,C0296,P0032,3,77.0,0.0,231.0,Completed,No
23003,2024-11-07,C0387,P0012,2,70.61,0.0,141.22,Completed,No
23004,2024-11-07,C0160,P0001,1,60.51,0.0,60.51,Completed,No
23005,2024-11-07,C0266,P0027,3,31.23,0.0,93.69,Completed,No
23006,2024-11-07,C0462,P0033,1,39.25,0.0,39.25,Completed,No
23007,2024-11-08,C0444,P0034,1,69.36,0.0,69.36,Completed,No
23008,2024-11-08,C0038,P0015,1,49.93,0.0,49.93,Completed,No
23009,2024-11-08,C0345,P0015,1,73.75,0.0,73.75,Completed,No
23010,2024-11-08,C0281,P0004,1,30.42,0.0,30.42,Completed,No
23011,2024-11-08,C0454,P0005,2,17.31,0.0,34.62,Completed,No
23012,2024-11-08,C0270,P0032,1,52.89,0.0,52.89,Completed,No
23013,2024-11-08,C0407,P0031,1,51.77,0.0,51.77,Completed,No
23014,2024-11-08,C0336,P0008,2,66.64,0.0,133.28,Completed,No
23015,2024-11-08,C0486,P0026,1,33.85,0.0,33.85,Completed,No
23016,2024-11-08,C0172,P0035,3,44.85,0.0,134.55,Completed,No
23017,2024-11-08,C0466,P0038,2,53.99,0.0,107.98,Completed,No
23018,2024-11-08,C0122,P0029,1,18.15,0.0,18.15,Completed,No
23019,2024-11-08,C0158,P0017,1,60.14,0.0,60.14,Completed,No
23020,2024-11-08,C0491,P0019,1,62.08,0.0,62.08,Completed,No
23021,2024-11-08,C0218,P0001,1,65.01,0.0,65.01,Completed,No
23022,2024-11-08,C0152,P0036,2,49.88,0.0,99.76,Completed,No
23023,2024-11-08,C0381,P0019,1,77.33,0.0,77.33,Completed,No
23024,2024-11-08,C0488,P0037,3,77.05,0.0,231.15,Completed,No
23025,2024-11-08,C0179,P0022,3,46.7,0.0,140.1,Completed,No
23026,2024-11-08,C0355,P0013,1,33.74,0.0,33.74,Completed,No
23027,2024-11-08,C0197,P0032,1,12.23,0.0,12.23,Completed,No
23028,2024-11-09,C0364,P0036,1,35.79,0.0,35.79,Completed,No
23029,2024-11-09,C0437,P0023,1,21.57,0.0,21.57,Completed,No
23030,2024-11-09,C0307,P0025,3,74.43,0.0,223.29,Completed,No
23031,2024-11-09,C0091,P0006,1,67.17,0.0,67.17,Completed,No
23032,2024-11-09,C0362,P0025,2,44.77,0.0,89.54,Completed,No
23033,2024-11-09,C0317,P0031,2,34.28,0.0,68.56,Completed,No
23034,2024-11-09,C0294,P0020,1,70.2,0.0,70.2,Completed,No
23035,2024-11-09,C0194,P0040,2,15.53,0.0,31.06,Completed,No
23036,2024-11-09,C0274,P0017,1,12.61,0.0,12.61,Completed,No
23037,2024-11-09,C0146,P0037,1,60.22,0.0,60.22,Completed,No
23038,2024-11-09,C0274,P0034,2,17.08,0.0,34.16,Completed,No
23039,2024-11-09,C0136,P0040,3,23.55,0.0,70.65,Completed,No
23040,2024-11-09,C0177,P0023,1,38.18,0.0,38.18,Completed,No
23041,2024-11-09,C0430,P0022,1,60.76,0.0,60.76,Completed,No
23042,2024-11-09,C0214,P0032,1,63.35,0.0,63.35,Completed,No
23043,2024-11-09,C0491,P0020,2,40.8,0.0,81.6,Completed,No
23044,2024-11-09,C0283,P0005,3,72.5,0.0,217.5,Completed,No
23045,2024-11-09,C0500,P0021,1,54.43,0.0,54.43,Completed,No
23046,2024-11-09,C0319,P0001,1,40.86,0.0,40.86,Completed,No
23047,2024-11-09,C0219,P0011,3,50.54,0.0,151.62,Completed,No
23048,2024-11-09,C0495,P0024,2,26.74,0.0,53.48,Completed,No
23049,2024-11-09,C0213,P0022,1,76.0,0.0,76.0,Completed,No
23050,2024-11-10,C0028,P0028,1,19.84,0.0,19.84,Completed,No
23051,2024-11-10,C0317,P0030,2,67.88,0.0,135.76,Completed,No
23052,2024-11-10,C0438,P0040,1,44.71,0.0,44.71,Completed,No
23053,2024-11-10,C0240,P0022,2,18.92,0.0,37.84,Completed,No
23054,2024-11-10,C0289,P0028,1,61.65,0.0,61.65,Completed,No
23055,2024-11-10,C0269,P0035,1,21.93,0.0,21.93,Completed,No
23056,2024-11-10,C0485,P0038,3,49.33,0.0,147.99,Completed,No
23057,2024-11-10,C0457,P0039,4,50.28,0.0,201.12,Completed,No
23058,2024-11-10,C0401,P0001,2,64.72,0.0,129.44,Completed,No
23059,2024-11-10,C0101,P0022,1,19.07,0.0,19.07,Completed,No
23060,2024-11-10,C0009,P0030,1,48.09,0.0,48.09,Completed,No
23061,2024-11-10,C0285,P0014,1,49.18,0.0,49.18,Completed,No
23062,2024-11-10,C0469,P0025,2,78.62,0.0,157.24,Completed,No
23063,2024-11-10,C0228,P0018,2,26.04,0.0,52.08,Completed,No
23064,2024-11-10,C0179,P0035,3,61.65,0.0,184.95,Completed,No
23065,2024-11-10,C0455,P0002,3,61.16,0.0,183.48,Completed,No
23066,2024-11-10,C0131,P0030,1,66.95,0.0,66.95,Completed,No
23067,2024-11-10,C0322,P0027,1,30.71,0.0,30.71,Completed,No
23068,2024-11-10,C0070,P0019,1,21.06,0.0,21.06,Completed,No
23069,2024-11-10,C0365,P0038,1,59.0,0.0,59.0,Completed,No
23070,2024-11-10,C0231,P0008,4,72.98,0.0,291.92,Completed,No
23071,2024-11-10,C0279,P0021,1,51.38,0.0,51.38,Completed,No
23072,2024-11-10,C0455,P0025,1,17.03,0.0,17.03,Completed,No
23073,2024-11-10,C0306,P0038,1,27.2,0.0,27.2,Completed,No
23074,2024-11-11,C0377,P0026,1,28.15,0.0,28.15,Completed,No
23075,2024-11-11,C0161,P0011,2,76.37,0.0,152.74,Completed,No
23076,2024-11-11,C0395,P0040,1,15.73,0.0,15.73,Completed,No
23077,2024-11-11,C0178,P0006,1,35.39,0.0,35.39,Completed,No
23078,2024-11-11,C0207,P0030,1,70.18,0.0,70.18,Completed,No
23079,2024-11-11,C0033,P0038,2,31.27,0.0,62.54,Completed,No
23080,2024-11-11,C0195,P0018,3,47.69,0.0,143.07,Completed,No
23081,2024-11-11,C0426,P0037,1,62.75,0.0,62.75,Completed,No
23082,2024-11-11,C0075,P0005,1,15.32,0.0,15.32,Completed,No
23083,2024-11-11,C0108,P0017,1,35.59,0.0,35.59,Completed,No
23084,2024-11-11,C0370,P0001,2,30.94,0.0,61.88,Completed,No
23085,2024-11-11,C0240,P0035,1,63.46,0.0,63.46,Completed,No
23086,2024-11-11,C0069,P0001,2,16.97,0.0,33.94,Completed,No
23087,2024-11-11,C0070,P0014,1,66.14,0.0,66.14,Completed,No
23088,2024-11-11,C0423,P0026,2,14.7,0.0,29.4,Completed,No
23089,2024-11-11,C0429,P0017,1,63.15,0.0,63.15,Completed,No
23090,2024-11-11,C0380,P0023,1,70.94,0.0,70.94,Completed,No
23091,2024-11-11,C0050,P0022,2,58.0,0.0,116.0,Completed,No
23092,2024-11-11,C0032,P0006,1,39.91,0.0,39.91,Completed,No
23093,2024-11-11,C0481,P0019,2,72.69,0.0,145.38,Completed,No
23094,2024-11-11,C0375,P0020,1,35.19,0.0,35.19,Completed,No
23095,2024-11-11,C0397,P0039,3,10.61,0.0,31.83,Completed,No
23096,2024-11-11,C0139,P0017,2,14.21,0.0,28.42,Completed,No
23097,2024-11-11,C0150,P0022,2,27.64,0.0,55.28,Completed,No
